periodo,cuyo,gba,nacional,noreste,noroeste,pampeana,patagonia,var_im_gba,var_im_pampeana,var_im_noreste,var_im_noroeste,var_im_cuyo,var_im_patagonia,var_im_nacional,var_ia_gba,var_ia_pampeana,var_ia_noreste,var_ia_noroeste,var_ia_cuyo,var_ia_patagonia,var_ia_nacional
2020-04-01,331.5761,304.8307,319.8688,342.4771,316.511,332.1591,355.275,0.018588708370465667,0.010756663690623114,0.004517846122800373,0.017872119827524235,-0.00899145059020967,0.012854723661928302,0.01338341500752116,0.34798351274419237,0.4435718591383657,0.45540964127809236,0.39384755492845613,0.4090308560054494,0.4694939629866619,0.3964508614397029
2020-05-01,338.2501,305.5751,323.2338,347.573,319.6374,338.6606,357.2352,0.0024420112541159167,0.019573451397236985,0.014879535011245837,0.009877697773537086,0.020128109354081936,0.005517416086130655,0.010519938174651466,0.3130708896909091,0.4134787350418645,0.4345134595137381,0.3447449385490655,0.3859562214153016,0.43169710326320243,0.36352775914653424
2020-06-01,344.0613,311.2991,329.1348,349.3072,320.9605,346.1212,364.4475,0.018731892749114687,0.022029725335630967,0.004989455452523828,0.004139377932619981,0.01718018708641922,0.02018921987530886,0.018256135342281654,0.31165590611331173,0.4262211657047166,0.4186901775295968,0.3446610178367566,0.39362538084965215,0.4387211893562719,0.3670335932402331
2020-07-01,351.4398,316.7508,335.1763,357.8977,328.0221,352.3623,369.5116,0.017512739355815654,0.018031545019490336,0.024592965733314376,0.02200146123899982,0.021445306403248487,0.013895279841403818,0.01835570106837703,0.3346434646456262,0.42547899641043463,0.43909423735356157,0.3354290285611925,0.37549447026955307,0.4288013332482654,0.3764578672264878
2020-08-01,362.131,325.6423,344.7144,371.9104,336.5056,361.8261,382.3348,0.028070963040977226,0.026858151397013863,0.03915280819072042,0.025862586697664502,0.03042114182855782,0.03470310539642063,0.028456964290136222,0.31724488875459267,0.40848870487555766,0.438993266829637,0.33731168659817423,0.3770312895111596,0.4001983464294714,0.36178517165993385
2020-09-01,378.4364,336.7613,357.1236,381.4486,344.5205,376.4649,396.4558,0.034144827008039336,0.04045810957252671,0.025646499802102873,0.023818028585556927,0.04502624740770611,0.036933598511043275,0.03599849614637507,0.3039360316449913,0.3966820792135408,0.4016301520064198,0.30935052477318625,0.3708871003382692,0.3847831516148581,0.3473321869253656
2020-10-01,396.2482,350.6817,371.9913,396.3428,357.3076,392.8405,409.5179,0.041336103643738076,0.04349834473280256,0.03904641411713139,0.03711564333617279,0.04706682549564478,0.032947178474876715,0.041631804786914195,0.3252410178775158,0.39073352922434235,0.399779478192569,0.3218511441556593,0.3740064198032589,0.37883932729049885,0.35589752674133046
2020-11-01,409.1959,365.0886,385.4469,412.0487,370.3972,404.9158,422.303,0.04108255435056929,0.030738429464375328,0.039627060211513854,0.036633981477024236,0.032675732028562,0.03121988074269777,0.03617181369564282,0.33099839298161693,0.35972966311317234,0.3755952836012033,0.29500228130501127,0.35704774819680307,0.36102481894759975,0.3433322854711234
2020-12-01,431.6571,383.3669,404.314,426.7893,387.4985,424.4015,445.3357,0.05006538138961347,0.04812284430491487,0.03577392672273949,0.04617016543321606,0.05489106806788646,0.05454069708242648,0.04894863598591659,0.3382552378505501,0.3572248623272296,0.3411637935775249,0.28729131266018526,0.35455066937206237,0.33675394442875217,0.34234529450062534
2021-01-01,454.4119,394.4234,422.9057,453.6804,414.8095,448.091,478.7663,0.02884051805202814,0.055818605730658444,0.06300790577458248,0.07048027282686276,0.05271499067199392,0.07506831363396205,0.045983319894933095,0.36595476616858225,0.4061109472376161,0.40368674744273236,0.35474143744964337,0.3848076801178031,0.40333964411638923,0.3836776012477472
2021-02-01,480.2908,413.5101,443.3079,475.6109,431.9724,469.8778,499.5242,0.04839139868476372,0.04862137378345022,0.048339095098664187,0.041375378336320656,0.05695031314100696,0.04335706168124198,0.0482429061608769,0.4125946389670514,0.44301835106097087,0.445431647176884,0.3967322138068041,0.4559984769776251,0.43831704039502695,0.4272644178342737
2021-03-01,502.1337,428.9895,461.8773,495.1735,456.1015,490.9267,518.5941,0.037434152152511,0.04479654071760786,0.041131521586237785,0.05585796685158595,0.045478489281910006,0.038176128403789145,0.04188826772543419,0.4334640858335197,0.49388480823992875,0.45239088300236285,0.46678314706760116,0.5007679674342356,0.4784617095157455,0.4632836825237514
2021-04-01,534.6485,450.674,487.9806,525.0889,480.6597,521.9013,545.4495,0.05054785723193689,0.06309414419708692,0.06041397611140331,0.05384371680426403,0.0647532718875472,0.05178500873804759,0.05651565902892397,0.4784403276966527,0.5712389032846006,0.5332087897263786,0.5186192580984545,0.6124458306856255,0.5352881570614312,0.5255648565912023
2021-05-01,575.5995,479.0633,517.0463,548.7879,505.6883,551.2548,576.9523,0.06299298384197893,0.05624339314732518,0.04513330980715846,0.05207135110349381,0.07659424837065854,0.05775566757325867,0.05956322853818374,0.5677432487136549,0.6277500246559538,0.5789140698500748,0.5820686190039088,0.7016979448047467,0.6150488529685765,0.5996046824311072
2021-06-01,587.3537,494.8991,533.8777,563.8334,522.2847,569.0351,605.5423,0.033055756932330205,0.032254231618482176,0.0274158741473709,0.03281942651233982,0.02042079605698044,0.04955348995055564,0.03255298413314245,0.5897864786631248,0.64403422847257,0.6141476614281067,0.6272553787771393,0.7071193418149613,0.6615350633493164,0.6220639689270173
2021-07-01,603.5191,502.5147,546.1141,580.1812,536.6061,585.8075,620.3484,0.015388187208261295,0.02947515891374697,0.02899402554016839,0.027420676883699535,0.0275224281382751,0.024450975596585156,0.022919855989489646,0.5864670270761745,0.6625146901356926,0.6210811078137692,0.6358839846461564,0.7172759032983742,0.6788333573289715,0.629333875933352
2021-08-01,619.7151,514.2602,559.4713,597.7881,546.8015,599.5178,645.6069,0.02337344559273591,0.02340410459067188,0.03034724324056004,0.018999784012891485,0.026835936095477297,0.04071663600647635,0.024458625038247472,0.5792180561309144,0.6569224829275719,0.6073444033831805,0.6249402684531848,0.7113008828296943,0.6885904709694228,0.622999503356982
2021-09-01,630.0281,533.3557,576.4905,611.0326,558.9006,615.9715,664.2194,0.03713198104772619,0.027444889876497403,0.022155844186259266,0.022127042445933442,0.016641518013680745,0.028829462634305747,0.030420148450867712,0.5837796682694834,0.6361990188195499,0.6018740139562708,0.6222564404730633,0.66481897618728,0.6753933225343152,0.6142604409229746
2021-10-01,651.3316,550.2513,594.2962,635.2802,572.6187,634.1371,684.6932,0.03167792150716697,0.02949097482594576,0.039682989090925824,0.024544793832749434,0.03381357117246031,0.030823851275648018,0.030886371935010315,0.5690904315794068,0.6142355485241466,0.6028554069860736,0.602593115847522,0.6437465204889259,0.6719493824323675,0.597607793515601
2021-11-01,672.4252,559.356,607.3504,659.135,586.2348,648.858,705.9488,0.016546439781241817,0.023214065223434943,0.037550044846352826,0.02377865060990847,0.032385347187208646,0.031043977068853534,0.02196581435317957,0.53211028774933,0.6024516701990883,0.5996531477953941,0.5827193078133419,0.6432843046570116,0.671664184246856,0.5757044614965121
2021-12-01,697.5245,597.0836,637.3158,680.117,607.1622,672.1835,732.656,0.0674482798074929,0.0359485434409379,0.03183262912756857,0.035697983128944344,0.03732653089146565,0.0378316387817359,0.04933791103125951,0.5574730108415726,0.5838386527851573,0.5935661929668807,0.5668762588758409,0.6159226849274575,0.6451768856617603,0.5762892207541661
2022-01-01,720.2962,608.8994,654.8718,700.9185,623.3426,695.7262,758.3678,0.01978918864962953,0.03502421585772342,0.030585178726601603,0.02664922157538796,0.03264645184506065,0.035093959511694583,0.02754678292927948,0.5437709831617494,0.5526448868644984,0.5449609460756955,0.5027201643163908,0.585117379188353,0.5840041373003906,0.5485054942508458
2022-02-01,763.9151,633.8206,687.1919,741.5623,659.1657,733.7331,798.9526,0.04092827156669876,0.054629105530307864,0.05798648487662983,0.05746935954641974,0.06055689312257928,0.05351598525148349,0.049353323810858996,0.5327814242022142,0.5615402557856533,0.5591785217706322,0.5259440186456357,0.5905261978784522,0.5994272149377347,0.5501458467128604
2022-03-01,814.2345,665.7419,724.8465,801.0692,699.3634,773.8048,838.3398,0.05036330469536643,0.05461345549219465,0.0802453145204387,0.06098269372936116,0.06587040889753326,0.049298544118887566,0.054794883350633095,0.5518839039183943,0.5762124977109617,0.6177545850090929,0.5333503617067692,0.6215492009399091,0.6165625486290722,0.5693486127159746
