periodo,0a1_bienes_y_servicios,0a1_cuidado,0a1_total,1a3_bienes_y_servicios,1a3_cuidado,1a3_total,4a5_bienes_y_servicios,4a5_cuidado,4a5_total,6a12_bienes_y_servicios,6a12_cuidado,6a12_total,var_im_0a1_bienes_y_servicios,var_im_0a1_cuidado,var_im_0a1_total,var_im_1a3_bienes_y_servicios,var_im_1a3_cuidado,var_im_1a3_total,var_im_4a5_bienes_y_servicios,var_im_4a5_cuidado,var_im_4a5_total,var_im_6a12_bienes_y_servicios,var_im_6a12_cuidado,var_im_6a12_total,var_ia_0a1_bienes_y_servicios,var_ia_0a1_cuidado,var_ia_0a1_total,var_ia_1a3_bienes_y_servicios,var_ia_1a3_cuidado,var_ia_1a3_total,var_ia_4a5_bienes_y_servicios,var_ia_4a5_cuidado,var_ia_4a5_total,var_ia_6a12_bienes_y_servicios,var_ia_6a12_cuidado,var_ia_6a12_total
2024-01-01,67601.33,140887.39,208488.72,87289.15,161014.16,248303.31,111173.19,100633.85,211807.05,137910.77,128352.0,266262.77,0.20376425346360327,0.0,0.05807308529032884,0.2037642926854022,0.0,0.06327156548699908,0.20376425131736786,0.0,0.0975114212781727,0.20376426707130002,0.0,0.09610026846067488,2.649432972410074,1.4952961494435382,1.7804060519311928,2.649431654748446,1.4952959284691016,1.8074115354923093,2.649431854552139,1.4952962378333239,1.9919385619227326,2.6494313523858106,1.4987735077677842,1.9864931738489737
2024-02-01,78257.45,169064.87,247322.33,101048.7,193217.0,294265.7,128697.64,120760.62,249458.26,159649.91,154022.4,313672.31,0.15763180990669845,0.20000001419573454,0.18626240306909647,0.15763184771532313,0.20000004968507112,0.18510582883490367,0.15763197943676888,0.19999999999999996,0.17776183559517977,0.15763192388817804,0.19999999999999996,0.1780554600254478,2.902013197271992,1.8699322904934235,2.1320631112622896,2.9020124680652564,1.8699324971652254,2.156641294024081,2.902013105789547,1.8699325488511058,2.3234407457263657,2.902012623317355,1.8739811912225703,2.3190462777477507
2024-03-01,87600.25,194424.6,282024.86,113112.44,222199.55,335311.99,144062.25,138874.71,282936.97,178709.78,177125.76,355835.54,0.11938543870264118,0.1499999970425554,0.14031296729252074,0.11938540525509,0.1499999999999999,0.1394871709478882,0.11938532827797,0.14999997515746433,0.13420565829329512,0.11938541023919136,0.15000000000000013,0.13441808108595876,3.0443085983325124,2.1939565634155898,2.4171249996516537,3.04430873524669,2.193956338154703,2.437790972763683,3.0443078645484025,2.193956779666084,2.5768868235807525,3.044308439604716,2.197331311599697,2.5731493100885596
2024-04-01,93804.32,215811.45,309615.78,121123.35,246641.66,367765.02,154265.1,154151.04,308416.15,191366.45,196644.0,388010.45,0.07082251477592827,0.11000074064701693,0.09783151740594809,0.07082253729121213,0.11000071782323606,0.0967845796388016,0.07082250901953846,0.11000080576225879,0.09005249473054033,0.07082248100803445,0.11019424842552539,0.09042073200445366,3.0723614006541524,2.1098924060254935,2.349749587604741,3.072361426874018,2.1098921619619526,2.3723967008991074,3.072361889169212,2.1098927613724676,2.526813240546257,3.0723613537080734,2.113031914893617,2.522259810137154
2024-05-01,96431.32,230918.33,327349.66,124515.42,263906.66,388422.09,158585.32,164941.66,323526.99,196725.7,210336.0,407061.7,0.028005106801051394,0.07000036374344343,0.05727705480644407,0.028005087375803095,0.07000033976417441,0.056169208262384585,0.028005167727502833,0.07000030619319864,0.04899496994563979,0.02800517018526505,0.0696283639470312,0.04909983738840018,2.906789325937153,2.1350902112033174,2.32878573376642,2.906788970100293,2.135090230466677,2.3470267830499454,2.906789080868659,2.1350905553829063,2.4711818307642295,2.906788304758788,2.137844611528822,2.467694504767315
2024-06-01,98902.96,230918.33,329821.29,127706.88,263906.66,391613.55,162650.02,164941.66,327591.69,201767.98,210336.0,412103.98,0.02563109164118038,0.0,0.007550427881916955,0.025631042323914555,0.0,0.008216473990961592,0.02563099787546519,0.0,0.012563712226915102,0.02563101821470193,0.0,0.012387016513712767,2.7567606373159377,1.9869747710566625,2.1825249360496586,2.756760922848466,1.986974448940324,2.2008593143499624,2.756760146427013,1.986974538897011,2.325277316485917,2.756760495695518,1.9880668257756562,2.32074197922852
2024-07-01,102014.95,250546.04,352560.99,131725.19,286338.33,418063.53,167767.82,178961.45,346729.28,208116.63,228144.0,436260.63,0.031465084563697454,0.0849984927571581,0.06894551895058076,0.03146510195848484,0.0849984990905499,0.06754102354221403,0.03146510526097712,0.08499847764354995,0.058419033767309614,0.03146510164794236,0.08466453674121399,0.05861785173732126,2.6176052976675535,1.7007107115296787,1.9144500218607936,2.6176054438807146,1.7007105888864271,1.935105825727966,2.617605289703287,1.7007105455131537,2.078208479477443,2.6176058160751747,1.6998011928429424,2.0715478245416925
2024-08-01,106459.65,260567.7,367027.36,137464.34,297791.66,435256.01,175077.32,186119.79,361197.11,217184.08,237384.0,454568.08,0.04356910433225725,0.03999927518311597,0.041032248065788535,0.04356911536813879,0.039999290349985506,0.04112408465765949,0.04356914216325869,0.03999934064012112,0.04172658853616262,0.04356907951084921,0.040500736377025115,0.04196447889418775,2.3014746904198304,1.6331981336132726,1.79744480469765,2.3014742084373463,1.6331980590894517,1.8130304492688514,2.301474409598786,1.633198141026793,1.9196594156091638,2.3014742041260203,1.6337371854613232,1.915468376972545
2024-09-01,109261.14,260567.7,369828.85,141081.72,297791.66,438873.39,179684.49,186119.79,365804.28,222899.29,237384.0,460283.29,0.026315040487170593,0.0,0.007632918701210745,0.026315042868572336,0.0,0.008310924873845993,0.02631505896937414,0.0,0.012755279243513495,0.026315050348073576,0.0,0.012572836174506552,2.0198911070579753,1.4783014739542075,1.6169582222262475,2.0198914838728457,1.4783014388032978,1.6299204336413884,2.0198916610686566,1.4783017195933996,1.7177128091705764,2.019891242924267,1.4789473684210526,1.714408714211097
2024-10-01,111749.26,276435.1,388184.36,144294.46,315925.83,460220.29,183776.29,197453.64,381229.94,227975.2,251748.0,479723.2,0.022772231737651527,0.06089549855949139,0.04963244484577123,0.02277219188992019,0.0608954931780159,0.0486402240062902,0.022772137984753194,0.060895458779531175,0.042169162154144235,0.02277221250906636,0.060509554140127486,0.04223466378716467,1.8572240178179462,1.3475165681016064,1.4745996526751166,1.8572238163401855,1.3475164541207287,1.4865968505143545,1.857223769696088,1.3475166537453585,1.5683879982429616,1.85722378481461,1.3469068128426,1.5645821654633085
2024-11-01,113434.68,276435.1,389869.78,146470.74,315925.83,462396.57,186548.05,197453.64,384001.69,231413.57,251748.0,483161.57,0.015082158038451476,0.0,0.00434180295156672,0.01508221452161096,0.0,0.004728778907162168,0.015082250272872466,0.0,0.0072705464843605405,0.015082210696601983,0.0,0.0071674040363276514,1.5648612006754328,1.1203373362786224,1.232936016699235,1.5648613148476995,1.1203373255369824,1.2435042573768729,1.5648612128159978,1.120337370651872,1.315272737928197,1.56486113543313,1.1195190947666194,1.311771210226191
2024-12-01,116036.35,276435.1,392471.45,149830.1,315925.83,465755.93,190826.59,197453.64,388280.24,236721.12,251748.0,488469.12,0.022935402118646753,0.0,0.006673176874596454,0.022935365793878226,0.0,0.0072651057943617925,0.022935324169831794,0.0,0.011142008255224045,0.02293534471638803,0.0,0.01098504171182313,1.066237605567692,0.962099659877296,0.9917791139485581,1.0662376062716055,0.9620996687496306,0.9944359051272944,1.0662376175658563,0.962099631485827,1.0119349098938395,1.0662376514691148,0.9613874345549738,1.01083739032216
2025-01-01,117087.53,276435.1,393522.63,151187.42,315925.83,467113.25,192555.3,197453.64,390008.95,238865.59,251748.0,490613.59,0.009059057786633185,0.0,0.002678360425962145,0.00905906089630859,0.0,0.002914230206365831,0.009059062471325374,0.0,0.004452222446344578,0.009059056496522055,0.0,0.004390185402098679,0.7320299763333058,0.962099659877296,0.8875008201882577,0.7320299258269787,0.9620996687496306,0.8812203913028787,0.7320299975200855,0.962099631485827,0.8413407391302605,0.7320299930164991,0.9613874345549738,0.842591775034865
2025-02-01,119829.51,284788.43,404617.95,154727.96,325472.5,480200.46,197064.61,203420.31,400484.92,244459.4,259476.0,503935.4,0.023418206874805447,0.030218051180910255,0.02819487153762923,0.023418218261810342,0.030218073653553335,0.02801720995925505,0.023418259585687773,0.030218080558048976,0.026860845116503107,0.023418232822902674,0.03069736403069734,0.027153365238007376,0.5312217558839445,0.6844920532574272,0.6359944126355273,0.5312216782600865,0.6844920478011769,0.6318601182536734,0.5312216292388887,0.6844920968441535,0.6054185577980058,0.5312216586905685,0.6846640488656197,0.6065664195860963
2025-03-01,124625.71,284788.43,409414.14,160920.97,325472.5,486393.47,204952.15,203420.31,408372.46,254243.93,259476.0,513719.93,0.04002519913500446,0.0,0.011853626365315728,0.040025151239633905,0.0,0.012896718174738808,0.04002514708247218,0.0,0.019694973783282554,0.04002517391435956,0.0,0.01941623866868647,0.4226638622606671,0.46477570225166964,0.4516952158047345,0.42266376713295184,0.46477569374015393,0.4505698707642396,0.4226638137332992,0.46477576802860665,0.4433336866511297,0.42266377363342955,0.46492525988314726,0.44370045218080256
2025-04-01,125735.34,284788.43,410523.77,162353.77,325472.5,487826.27,206776.98,203420.31,410197.3,256507.64,259476.0,515983.64,0.008903700528566594,0.0,0.002710287436579417,0.00890374946161443,0.0,0.0029457632315665894,0.008903688007176447,0.0,0.004468567738382667,0.008903693393978118,0.0,0.004406506089806639,0.3404003141859564,0.3196168692624972,0.32591358877121834,0.3404002613864294,0.31961688872836813,0.3264618532779435,0.34040025903461,0.31961685110914595,0.3300123874835996,0.3404002634735608,0.3195215719777873,0.32981892626860954
2025-05-01,125798.79,284788.43,410587.23,162435.7,325472.5,487908.2,206881.34,203420.31,410301.65,256637.09,259476.0,516113.09,0.0005046313948011694,0.0,0.00015458300989479312,0.0005046387281306686,0.0,0.0001679491348425266,0.0005046983469823019,0.0,0.00025438977779734806,0.000504663330885613,0.0,0.00025088004728224256,0.30454286014129006,0.23328637445108846,0.2542772459271838,0.3045428429667587,0.23328642028208013,0.2561288674390274,0.30454281644732295,0.23328642381797304,0.26821459316269114,0.30454277199166135,0.23362619808306717,0.26789892048306196
2025-06-01,126412.07,284788.43,411200.51,163227.59,325472.5,488700.09,207889.9,203420.31,411310.21,257888.22,259476.0,517364.22,0.004875086636366044,0.0,0.0014936655482442607,0.00487509826965371,0.0,0.001623030725862007,0.0048750650977027465,0.0,0.002458093941372086,0.00487509424300292,0.0,0.002424139252116042,0.2781424337552687,0.23328637445108846,0.2467373164418829,0.2781424931843921,0.23328642028208013,0.24791414903799947,0.2781424804005559,0.23328642381797304,0.25555752039986124,0.2781424485688957,0.23362619808306717,0.2554215564722282
2025-07-01,130185.6,297703.59,427889.19,168100.1,340232.67,508332.77,214095.63,212645.42,426741.05,265586.45,271243.56,536830.01,0.02985102609268253,0.04535001650172377,0.040585260947268775,0.029851019671368162,0.04534997580440736,0.04017326864007731,0.029851041344481022,0.04534999479648816,0.03751630673111661,0.02985103390918753,0.04535124635804477,0.03762492504796722,0.27614236932920133,0.18821909937191594,0.21366005354137463,0.2761423991872778,0.18821909033275408,0.21592230252660394,0.2761424091938489,0.18821913881453245,0.2307615036145778,0.27614237266863295,0.18891384388807064,0.2305259129158641
2025-08-01,131479.93,300680.63,432160.57,169771.39,343635.0,513406.4,216224.22,214771.88,430996.1,268226.97,273955.92,542182.89,0.009942190226875924,0.010000013772087701,0.009982444286568581,0.009942230849357081,0.010000009699244972,0.009980922536235504,0.009942239362849215,0.010000027275452128,0.00997103512774311,0.009942224085603524,0.009999721283705298,0.009971275637142618,0.23502124983503148,0.1539443683925521,0.17746145682436332,0.23502131534622017,0.1539443381322365,0.17955039839656672,0.23502130373026042,0.15394434949663327,0.1932434896835138,0.23502132384657282,0.15406227883934887,0.19274298802502798
2025-09-01,133300.39,303687.43,436987.83,172122.02,347071.35,519193.38,219218.03,216919.59,436137.63,271940.81,276695.16,548635.97,0.013845915494479,0.009999979047536245,0.011170061164997191,0.013845854710855532,0.010000000000000009,0.0112717332701735,0.01384585871092514,0.009999959026293359,0.01192941189026997,0.013845885818268178,0.009998834849051619,0.011902035492119545,0.22001646697078225,0.16548378789850005,0.18159475660160118,0.220016455710917,0.1654837815135588,0.1830140350956342,0.22001642991000514,0.16548374571022229,0.19227044035679408,0.22001649265011114,0.16560155697098367,0.191952829745351
2025-10-01,137485.3,303687.43,441172.74,177525.72,347071.35,524597.08,226100.28,216919.59,443019.88,280478.27,276695.16,557173.43,0.03139458181630217,0.0,0.009576719791029253,0.03139458855990651,0.0,0.010407875385467946,0.03139454359661942,0.0,0.015779995869652508,0.03139455236600952,0.0,0.015561247287523061,0.2303016592682583,0.09858491197391372,0.13650312959543243,0.23030170389077997,0.09858491152812654,0.13988255493907054,0.23030168908078408,0.09858491340043152,0.1620805018619471,0.23030167316444938,0.09909576242909557,0.16144774736764878
