periodo,nivel_general,productos_alimenticios_y_bebidas,productos_del_tabaco,productos_textiles,papel_y_carton,edicion_e_impresion,refinacion_del_petroleo,sustancias_y_productos_quimicos,productos_de_caucho_y_plastico,productos_minerales_no_metalicos,industrias_metalicas_basicas,industria_automotriz,metalmecanica_excluida_industria_automotriz,var_im_nivel_general,var_im_productos_alimenticios_y_bebidas,var_im_productos_del_tabaco,var_im_productos_textiles,var_im_papel_y_carton,var_im_edicion_e_impresion,var_im_refinacion_del_petroleo,var_im_sustancias_y_productos_quimicos,var_im_productos_de_caucho_y_plastico,var_im_productos_minerales_no_metalicos,var_im_industrias_metalicas_basicas,var_im_industria_automotriz,var_im_metalmecanica_excluida_industria_automotriz,var_ia_nivel_general,var_ia_productos_alimenticios_y_bebidas,var_ia_productos_del_tabaco,var_ia_productos_textiles,var_ia_papel_y_carton,var_ia_edicion_e_impresion,var_ia_refinacion_del_petroleo,var_ia_sustancias_y_productos_quimicos,var_ia_productos_de_caucho_y_plastico,var_ia_productos_minerales_no_metalicos,var_ia_industrias_metalicas_basicas,var_ia_industria_automotriz,var_ia_metalmecanica_excluida_industria_automotriz
2023-01-01,62.0,60.4,55.7,41.0,76.4,57.9,84.1,72.1,52.2,68.3,81.7,31.0,45.3,-0.028213166144200552,-0.05477308294209704,0.05893536121673004,-0.06178489702517165,0.13017751479289963,0.12209302325581395,-0.011750881316098694,0.021246458923512845,0.10593220338983045,-0.021489971346704828,0.00492004920049216,-0.309576837416481,-0.1703296703296704,0.07826086956521738,0.03247863247863236,0.10079051383399218,0.07611548556430447,0.09455587392550147,0.02841918294849033,0.08937823834196879,-0.013679890560875485,0.11538461538461542,0.00589101620029453,0.2511485451761104,0.37777777777777777,0.10218978102189769
2023-02-01,65.0,59.3,51.7,52.4,77.2,59.6,86.0,74.2,53.7,74.4,74.5,60.5,52.2,0.048387096774193505,-0.018211920529801362,-0.07181328545780974,0.2780487804878049,0.010471204188481575,0.029360967184801412,0.022592152199762294,0.02912621359223322,0.028735632183908066,0.08931185944363107,-0.08812729498164018,0.9516129032258065,0.1523178807947021,0.015625,-0.0932721712538227,-0.22138554216867468,-0.09810671256454395,-0.00898587933247752,-0.06289308176100628,0.24457308248914633,0.03198887343532686,-0.018281535648994485,-0.02233902759526929,0.13567073170731714,0.17248062015503862,-0.0019120458891012104
2023-03-01,67.3,61.3,61.3,52.5,76.9,62.5,85.1,72.1,58.0,76.3,77.2,72.5,57.3,0.03538461538461535,0.033726812816188945,0.18568665377176008,0.001908396946564972,-0.0038860103626943143,0.04865771812080544,-0.010465116279069875,-0.028301886792452935,0.08007448789571692,0.025537634408602017,0.03624161073825505,0.19834710743801653,0.09770114942528729,0.008995502248875464,-0.04813664596273304,-0.07541478129713419,-0.016853932584269593,-0.006459948320413411,-0.03250773993808043,0.1835883171070931,-0.05006587615283287,-0.028475711892797406,-0.002614379084967311,0.014454664914586246,0.21848739495798308,0.06505576208178443
2023-04-01,68.9,62.7,63.3,53.9,74.6,60.6,86.8,77.0,56.8,72.3,82.0,66.6,61.0,0.02377414561664204,0.022838499184339334,0.03262642740619892,0.026666666666666616,-0.0299089726918077,-0.030399999999999983,0.0199764982373678,0.06796116504854388,-0.020689655172413834,-0.05242463958060284,0.06217616580310881,-0.0813793103448277,0.06457242582897038,0.026825633383010583,-0.04999999999999993,0.07653061224489788,-0.020000000000000018,-0.023560209424083878,0.028862478777589073,0.06633906633906617,0.05047748976807642,-0.05175292153589317,-0.08942065491183893,0.19359534206695783,0.1704745166959578,-0.0016366612111292644
2023-05-01,67.8,64.6,65.5,58.0,78.7,58.1,83.1,74.5,55.9,72.7,81.7,62.4,56.3,-0.01596516690856331,0.030303030303030276,0.034755134281200695,0.07606679035250474,0.05495978552278835,-0.041254125412541254,-0.04262672811059909,-0.03246753246753242,-0.015845070422535135,0.0055325034578146415,-0.003658536585365857,-0.06306306306306297,-0.0770491803278689,-0.002941176470588225,-0.0030864197530864335,0.06504065040650397,-0.025210084033613467,0.008974358974358942,-0.05834683954619124,0.022140221402213944,0.0026917900403768957,0.00902527075812265,-0.10687960687960696,-0.0012224938875304847,0.09281961471103317,-0.014010507880910739
2023-06-01,68.6,64.2,56.8,64.4,77.4,61.2,82.4,74.7,55.4,74.4,81.0,64.9,60.1,0.01179941002949847,-0.006191950464396134,-0.13282442748091605,0.1103448275862069,-0.016518424396442133,0.05335628227194489,-0.008423586040914421,0.0026845637583892135,-0.008944543828264706,0.023383768913342484,-0.008567931456548328,0.040064102564102644,0.06749555950266428,-0.012949640287769904,-0.01834862385321101,0.01610017889087656,-0.04733727810650867,-0.012755102040816313,-0.04524180967238678,0.014778325123152802,0.019099590723056004,-0.003597122302158362,-0.10036275695284158,-0.07110091743119273,0.0852842809364549,0.0050167224080268635
2023-07-01,65.0,61.3,59.1,63.2,77.4,60.2,82.3,73.6,55.4,71.7,66.5,57.9,56.5,-0.052478134110787056,-0.04517133956386299,0.040492957746478986,-0.018633540372670843,0.0,-0.016339869281045805,-0.0012135922330097637,-0.014725568942436484,0.0,-0.03629032258064524,-0.17901234567901236,-0.10785824345146389,-0.05990016638935114,-0.042709867452135564,-0.036163522012578664,-0.09216589861751145,-0.00940438871473348,-0.0491400491400491,-0.060842433697347764,0.05108556832694755,0.0682148040638606,0.029739776951672958,-0.1159062885326756,-0.2120853080568721,0.07222222222222219,-0.10601265822784811
2023-08-01,67.9,64.5,59.7,59.3,79.8,60.0,72.2,70.4,57.1,77.8,78.7,74.3,61.2,0.04461538461538472,0.05220228384991854,0.010152284263959421,-0.06170886075949378,0.03100775193798433,-0.0033222591362126463,-0.12272174969623317,-0.04347826086956508,0.03068592057761732,0.08507670850767068,0.18345864661654132,0.2832469775474957,0.08318584070796464,-0.024425287356321657,-0.043026706231454104,-0.06864274570982831,-0.08062015503875974,0.028350515463917647,-0.07975460122699396,-0.10532837670384143,0.014409221902017322,0.0017543859649122862,-0.0715990453460621,-0.055222088835534144,0.13782542113323126,-0.011308562197091976
2023-09-01,67.9,62.4,52.6,59.1,77.4,62.4,82.0,75.5,60.0,76.3,85.0,68.6,51.0,0.0,-0.032558139534883734,-0.11892797319933002,-0.003372681281618828,-0.0300751879699247,0.040000000000000036,0.1357340720221607,0.07244318181818166,0.05078809106830118,-0.019280205655527016,0.08005082592121981,-0.07671601615074031,-0.16666666666666674,-0.01020408163265285,-0.09037900874635563,-0.1716535433070866,-0.05591054313099042,-0.01401273885350307,-0.05311077389984831,0.05263157894736836,0.08166189111747846,0.08499095840867987,-0.08403361344537819,0.04422604422604426,0.0457317073170731,-0.0941385435168739
2023-10-01,65.3,59.6,48.2,55.8,76.4,56.4,72.1,70.7,57.8,72.9,84.5,61.0,55.4,-0.038291605301914666,-0.04487179487179482,-0.08365019011406838,-0.055837563451776706,-0.012919896640826822,-0.09615384615384615,-0.12073170731707328,-0.06357615894039736,-0.036666666666666736,-0.044560943643512374,-0.00588235294117645,-0.11078717201166177,0.08627450980392148,-0.020989505247376417,-0.0464,-0.1617391304347826,0.05283018867924527,0.015957446808510634,0.003558718861209842,-0.004143646408839907,-0.008415147265077083,0.01581722319859402,-0.08646616541353369,-0.056919642857142794,-0.020866773675762396,0.010948905109489093
2023-11-01,66.4,65.2,56.2,59.1,72.7,54.8,84.7,71.4,56.8,74.3,79.4,68.3,50.3,0.016845329249617347,0.09395973154362425,0.1659751037344399,0.05913978494623673,-0.048429319371727786,-0.028368794326241176,0.1747572815533982,0.00990099009900991,-0.01730103806228378,0.019204389574759784,-0.06035502958579875,0.11967213114754083,-0.09205776173285196,-0.036284470246734424,-0.04398826979472137,-0.14459665144596656,0.04973357015985802,-0.0095367847411445,-0.07432432432432445,0.07215189873417716,-0.040322580645161255,0.0035335689045936647,-0.0793060718711277,-0.08525345622119807,0.031722054380664666,-0.07366482504604055
2023-12-01,54.9,57.4,44.0,39.9,67.3,44.2,85.0,58.2,46.5,60.8,64.5,42.6,37.9,-0.1731927710843374,-0.11963190184049088,-0.2170818505338079,-0.3248730964467006,-0.07427785419532329,-0.1934306569343065,0.0035419126328217754,-0.18487394957983194,-0.181338028169014,-0.18169582772543746,-0.1876574307304787,-0.37628111273792086,-0.2465208747514911,-0.13949843260188088,-0.10172143974960879,-0.16349809885931565,-0.08695652173913049,-0.004437869822485174,-0.14341085271317822,-0.001175088131609825,-0.17563739376770526,-0.014830508474576343,-0.1289398280802292,-0.20664206642066418,-0.05122494432071267,-0.3058608058608059
2024-01-01,54.4,57.7,50.5,36.7,69.8,53.9,81.1,57.1,43.5,57.0,76.3,25.7,33.4,-0.00910746812386154,0.005226480836237002,0.1477272727272727,-0.08020050125313272,0.03714710252600306,0.21945701357466052,-0.045882352941176485,-0.018900343642611728,-0.06451612903225812,-0.0625,0.1829457364341085,-0.39671361502347424,-0.1187335092348285,-0.1225806451612903,-0.04470198675496684,-0.09335727109515268,-0.10487804878048779,-0.08638743455497389,-0.06908462867012088,-0.0356718192627824,-0.20804438280166426,-0.16666666666666674,-0.16544655929721808,-0.06609547123623016,-0.17096774193548392,-0.26269315673289184
2024-02-01,57.4,58.1,52.2,45.6,75.4,51.3,77.0,67.8,45.9,59.6,66.5,47.3,37.3,0.05514705882352944,0.006932409012131657,0.03366336633663369,0.24250681198910073,0.08022922636103158,-0.048237476808905444,-0.05055487053020957,0.18739054290718027,0.055172413793103336,0.04561403508771922,-0.12844036697247707,0.8404669260700388,0.11676646706586813,-0.11692307692307691,-0.0202360876897133,0.009671179883945946,-0.1297709923664122,-0.023316062176165775,-0.13926174496644306,-0.10465116279069764,-0.08625336927223726,-0.14525139664804476,-0.19892473118279574,-0.10738255033557043,-0.21818181818181825,-0.28544061302682
2024-03-01,53.2,54.5,50.5,38.5,63.5,48.3,77.7,64.9,44.1,47.2,50.0,50.8,38.0,-0.07317073170731703,-0.061962134251290935,-0.03256704980842917,-0.1557017543859649,-0.15782493368700268,-0.05847953216374269,0.009090909090909038,-0.042772861356932035,-0.039215686274509776,-0.2080536912751677,-0.24812030075187974,0.07399577167019022,0.018766756032171594,-0.20950965824665668,-0.11092985318107662,-0.17618270799347469,-0.2666666666666667,-0.17425227568270485,-0.22720000000000007,-0.08695652173913038,-0.09986130374479874,-0.23965517241379308,-0.3813892529488859,-0.3523316062176166,-0.2993103448275862,-0.3368237347294939
2024-04-01,56.5,57.9,52.0,37.7,69.5,49.9,80.1,63.3,42.4,42.7,63.7,52.6,44.5,0.06203007518796988,0.062385321100917324,0.02970297029702973,-0.020779220779220675,0.09448818897637801,0.0331262939958592,0.030888030888030826,-0.024653312788906145,-0.03854875283446724,-0.09533898305084743,0.274,0.03543307086614189,0.17105263157894735,-0.17997097242380267,-0.07655502392344504,-0.17851500789889407,-0.3005565862708719,-0.06836461126005355,-0.17656765676567665,-0.07718894009216593,-0.17792207792207793,-0.2535211267605634,-0.4094052558782849,-0.22317073170731705,-0.21021021021021014,-0.2704918032786885
2024-05-01,56.7,59.4,53.0,41.4,60.5,46.0,81.7,67.7,41.6,47.2,61.3,45.5,45.3,0.0035398230088496963,0.02590673575129543,0.019230769230769162,0.09814323607427045,-0.1294964028776978,-0.07815631262525047,0.019975031210986316,0.06951026856240139,-0.01886792452830177,0.10538641686182659,-0.03767660910518067,-0.13498098859315588,0.017977528089887507,-0.16371681415929196,-0.08049535603715163,-0.19083969465648853,-0.28620689655172415,-0.23125794155019064,-0.20826161790017217,-0.016847172081829065,-0.09127516778523481,-0.2558139534883721,-0.3507565337001375,-0.24969400244798046,-0.27083333333333337,-0.19538188277087032
2024-06-01,54.3,59.4,35.4,43.9,60.4,41.3,78.4,66.3,39.4,46.8,56.6,39.0,42.0,-0.04232804232804244,0.0,-0.33207547169811324,0.06038647342995174,-0.0016528925619835322,-0.10217391304347834,-0.04039167686658507,-0.020679468242245314,-0.05288461538461542,-0.008474576271186529,-0.07667210440456762,-0.1428571428571429,-0.07284768211920523,-0.20845481049562675,-0.07476635514018692,-0.37676056338028163,-0.31832298136645976,-0.21963824289405698,-0.3251633986928105,-0.04854368932038833,-0.11244979919678721,-0.2888086642599278,-0.370967741935484,-0.3012345679012346,-0.3990755007704161,-0.3011647254575708
2024-07-01,59.5,65.4,47.9,49.0,60.3,48.8,80.7,65.7,44.0,52.3,61.5,52.2,51.1,0.09576427255985265,0.10101010101010122,0.3531073446327684,0.11617312072892938,-0.0016556291390729116,0.18159806295399528,0.029336734693877542,-0.009049773755656076,0.11675126903553301,0.11752136752136755,0.08657243816254412,0.3384615384615386,0.21666666666666679,-0.08461538461538465,0.06688417618270814,-0.18950930626057538,-0.22468354430379756,-0.2209302325581396,-0.18936877076411973,-0.019441069258809174,-0.10733695652173902,-0.20577617328519848,-0.27057182705718275,-0.07518796992481203,-0.09844559585492219,-0.09557522123893802
2024-08-01,61.2,64.5,54.4,50.4,65.5,51.4,79.7,64.4,48.7,61.7,66.8,59.9,50.8,0.028571428571428692,-0.013761467889908396,0.13569937369519836,0.02857142857142847,0.0862354892205639,0.05327868852459017,-0.012391573729863659,-0.019786910197869045,0.10681818181818192,0.179732313575526,0.08617886178861789,0.14750957854406122,-0.005870841487279899,-0.09867452135493371,0.0,-0.08877721943048578,-0.1500843170320405,-0.1791979949874687,-0.1433333333333333,0.10387811634349031,-0.08522727272727271,-0.1471103327495621,-0.2069408740359896,-0.15120711562897082,-0.19380888290713327,-0.16993464052287588
2024-09-01,62.2,68.2,48.7,51.3,68.3,56.1,78.5,65.7,49.9,64.2,72.4,59.6,43.9,0.016339869281045694,0.05736434108527133,-0.10477941176470584,0.017857142857142794,0.04274809160305337,0.09143968871595343,-0.01505646173149311,0.020186335403726607,0.024640657084188833,0.04051863857374394,0.08383233532934153,-0.005008347245408995,-0.1358267716535433,-0.08394698085419738,0.09294871794871806,-0.07414448669201523,-0.13197969543147214,-0.11757105943152468,-0.10096153846153844,-0.04268292682926833,-0.12980132450331117,-0.16833333333333333,-0.1585845347313236,-0.14823529411764702,-0.1311953352769678,-0.13921568627450986
2024-10-01,63.0,69.5,48.9,47.8,72.9,57.8,79.1,63.5,48.9,63.1,68.9,61.2,50.7,0.012861736334405016,0.019061583577712593,0.004106776180698102,-0.06822612085769986,0.067349926793558,0.030303030303030276,0.007643312101910826,-0.0334855403348554,-0.02004008016032066,-0.017133956386292892,-0.048342541436464104,0.02684563758389258,0.15489749430523925,-0.03522205206738127,0.16610738255033564,0.014522821576763434,-0.14336917562724016,-0.04581151832460728,0.024822695035460862,0.09708737864077666,-0.10183875530410191,-0.1539792387543253,-0.1344307270233197,-0.18461538461538451,0.003278688524590123,-0.08483754512635366
2024-11-01,62.3,66.9,47.6,48.2,68.6,53.0,82.1,66.1,46.8,60.6,67.2,64.7,50.0,-0.011111111111111183,-0.037410071942445944,-0.026584867075664542,0.008368200836820217,-0.05898491083676283,-0.08304498269896188,0.03792667509481662,0.04094488188976375,-0.042944785276073705,-0.03961965134706813,-0.02467343976777947,0.05718954248366015,-0.013806706114398493,-0.06174698795180733,0.0260736196319018,-0.15302491103202853,-0.18443316412859556,-0.056396148555708514,-0.03284671532846706,-0.030696576151121757,-0.07422969187675088,-0.176056338028169,-0.18438761776581425,-0.1536523929471033,-0.052708638360175586,-0.005964214711729587
2024-12-01,56.7,65.9,37.2,43.1,57.7,48.1,83.4,64.0,42.0,50.9,52.4,44.2,45.7,-0.08988764044943809,-0.014947683109118093,-0.2184873949579832,-0.10580912863070546,-0.1588921282798833,-0.09245283018867922,0.015834348355663996,-0.03177004538577899,-0.10256410256410253,-0.16006600660066006,-0.22023809523809534,-0.31684698608964446,-0.08599999999999997,0.032786885245901676,0.14808362369338002,-0.15454545454545443,0.08020050125313283,-0.14264487369985135,0.08823529411764697,-0.018823529411764683,0.09965635738831602,-0.09677419354838712,-0.16282894736842102,-0.18759689922480627,0.03755868544600949,0.2058047493403694
2025-01-01,55.0,61.0,40.8,33.9,67.3,52.1,84.6,66.0,39.6,43.3,59.3,34.8,38.1,-0.029982363315696703,-0.07435508345978759,0.09677419354838701,-0.21345707656612534,0.1663778162911611,0.08316008316008316,0.014388489208633004,0.03125,-0.05714285714285716,-0.14931237721021617,0.13167938931297707,-0.21266968325791868,-0.16630196936542674,0.011029411764705843,0.05719237435008662,-0.19207920792079214,-0.07629427792915544,-0.035816618911174825,-0.033395176252319025,0.04315659679408146,0.15586690017513138,-0.08965517241379306,-0.24035087719298254,-0.22280471821756231,0.3540856031128403,0.14071856287425155
2025-02-01,58.6,62.4,49.9,46.4,68.8,52.8,73.9,63.4,46.3,55.0,67.3,54.6,44.0,0.06545454545454543,0.022950819672131084,0.2230392156862746,0.3687315634218289,0.022288261515601704,0.013435700575815668,-0.1264775413711583,-0.039393939393939426,0.16919191919191912,0.27020785219399546,0.13490725126475556,0.5689655172413794,0.1548556430446193,0.020905923344947785,0.07401032702237509,-0.044061302681992376,0.01754385964912264,-0.08753315649867388,0.029239766081871288,-0.04025974025974022,-0.06489675516224191,0.008714596949890963,-0.07718120805369133,0.012030075187969835,0.15433403805496848,0.1796246648793567
2025-03-01,54.4,57.6,41.2,41.0,68.2,48.9,75.8,53.8,42.0,51.7,64.3,48.9,42.8,-0.07167235494880553,-0.07692307692307687,-0.17434869739478953,-0.11637931034482751,-0.008720930232558044,-0.07386363636363635,0.025710419485791558,-0.1514195583596215,-0.09287257019438444,-0.05999999999999994,-0.04457652303120352,-0.10439560439560447,-0.027272727272727337,0.022556390977443552,0.05688073394495419,-0.1841584158415841,0.06493506493506485,0.07401574803149602,0.012422360248447228,-0.024453024453024552,-0.17103235747303558,-0.04761904761904767,0.09533898305084754,0.28600000000000003,-0.03740157480314954,0.12631578947368416
2025-04-01,58.2,61.5,45.7,42.6,67.0,53.8,83.9,56.5,45.2,56.2,63.9,56.8,49.3,0.06985294117647056,0.06770833333333326,0.10922330097087385,0.039024390243902474,-0.01759530791788866,0.10020449897750505,0.10686015831134577,0.05018587360594795,0.07619047619047636,0.08704061895551263,-0.0062208398133747345,0.16155419222903888,0.1518691588785046,0.030088495575221197,0.06217616580310881,-0.12115384615384606,0.12997347480106103,-0.03597122302158273,0.07815631262525047,0.0474406991260925,-0.10742496050552919,0.0660377358490567,0.31615925058548,0.0031397174254317317,0.07984790874524705,0.1078651685393257
2025-05-01,58.6,61.7,41.5,47.4,69.3,53.8,73.3,62.1,44.5,56.2,67.4,56.8,46.0,0.0068728522336769515,0.003252032520325354,-0.0919037199124727,0.11267605633802802,0.03432835820895508,0.0,-0.12634088200238391,0.09911504424778772,-0.015486725663716894,0.0,0.05477308294209715,0.0,-0.06693711967545635,0.0335097001763669,0.03872053872053871,-0.21698113207547165,0.14492753623188404,0.1454545454545455,0.16956521739130426,-0.10281517747858027,-0.08271787296898081,0.06971153846153832,0.19067796610169485,0.09951060358890707,0.24835164835164836,0.015452538631346657
2025-06-01,58.8,62.7,40.2,50.4,68.0,52.8,83.2,64.0,41.7,55.1,64.3,52.0,45.9,0.0034129692832762792,0.01620745542949753,-0.031325301204819245,0.06329113924050622,-0.018759018759018753,-0.018587360594795488,0.1350613915416099,0.03059581320450877,-0.06292134831460672,-0.019572953736654797,-0.0459940652818992,-0.08450704225352113,-0.0021739130434782483,0.08287292817679548,0.05555555555555558,0.13559322033898313,0.14806378132118447,0.1258278145695364,0.2784503631961259,0.061224489795918435,-0.03469079939668174,0.05837563451776662,0.1773504273504274,0.13604240282685498,0.33333333333333326,0.09285714285714275
2025-07-01,58.2,65.2,46.5,44.4,60.6,52.5,81.7,59.9,43.2,57.1,63.9,44.1,48.7,-0.010204081632652962,0.03987240829346095,0.15671641791044766,-0.11904761904761907,-0.10882352941176465,-0.005681818181818121,-0.018028846153846145,-0.06406250000000002,0.03597122302158273,0.0362976406533575,-0.0062208398133747345,-0.15192307692307694,0.061002178649237626,-0.02184873949579824,-0.003058103975535187,-0.029227557411273475,-0.09387755102040818,0.004975124378109541,0.07581967213114771,0.012391573729863659,-0.08828006088280071,-0.018181818181818077,0.09177820267686432,0.039024390243902474,-0.15517241379310343,-0.046966731898238745
2025-08-01,59.4,66.6,46.9,41.5,61.4,50.9,86.1,60.1,42.1,58.5,70.4,53.3,44.4,0.020618556701030855,0.021472392638036686,0.008602150537634357,-0.06531531531531531,0.013201320132013139,-0.030476190476190546,0.05385556915544676,0.0033388981636059967,-0.02546296296296302,0.024518388791593626,0.1017214397496089,0.20861678004535134,-0.0882956878850103,-0.02941176470588247,0.032558139534883734,-0.13786764705882348,-0.17658730158730152,-0.0625954198473283,-0.009727626459143934,0.08030112923462984,-0.06677018633540377,-0.13552361396303902,-0.05186385737439225,0.05389221556886237,-0.11018363939899833,-0.12598425196850394
2025-09-01,61.1,69.2,48.7,37.1,65.0,55.2,88.9,63.7,42.9,58.6,70.4,57.1,43.5,0.028619528619528767,0.03903903903903916,0.03837953091684443,-0.10602409638554211,0.05863192182410426,0.08447937131630656,0.03252032520325221,0.05990016638935103,0.019002375296911955,0.0017094017094017033,0.0,0.07129455909943716,-0.020270270270270285,-0.01768488745980712,0.014662756598240456,0.0,-0.27680311890838205,-0.04831625183016097,-0.016042780748663055,0.132484076433121,-0.030441400304414,-0.14028056112224452,-0.08722741433021808,-0.027624309392265234,-0.04194630872483218,-0.009111617312072884
