Year,Rank,Release Group,Worldwide,Domestic,Foreign
1982,59,Vice Squad,13253583.0,13253583.0,0.0
1982,60,Author! Author!,13111101.0,13111101.0,0.0
1982,61,Amityville II: The Possession,12534817.0,12534817.0,0.0
1982,62,Monsignor,12408066.0,12408066.0,0.0
1982,63,Making Love,11897978.0,11897978.0,0.0
1982,64,The Seduction,11378339.0,11378339.0,0.0
1982,65,Das Boot,10916352.0,10915250.0,0.0
1982,66,Silent Rage,10490791.0,10490791.0,0.0
1982,67,Savannah Smiles,10413170.0,10413170.0,0.0
1982,68,Class Reunion,10054150.0,10054150.0,0.0
1982,69,Hanky Panky,9823934.0,9823934.0,0.0
1982,70,Shoot the Moon,9217530.0,9217530.0,0.0
1982,71,A Midsummer Night's Sex Comedy,9077269.0,9077269.0,0.0
1982,72,Trail of the Pink Panther,9056073.0,9056073.0,0.0
1982,73,If You Could See What I Hear,8693512.0,8693512.0,0.0
1982,74,Night Crossing,8000000.0,8000000.0,0.0
1982,75,The Pirate Movie,7983086.0,7983086.0,0.0
1982,76,The Beast Within,7742572.0,7742572.0,0.0
1982,77,Tex,7400000.0,7400000.0,0.0
1982,78,The Missionary,7241180.0,7241180.0,0.0
1982,79,Cat People,7000000.0,7000000.0,0.0
1982,80,I Ought to Be in Pictures,6968359.0,6968359.0,0.0
1982,81,The Amateur,6892098.0,6892098.0,0.0
1982,82,Six Weeks,6668025.0,6668025.0,0.0
1982,83,Forced Vengeance,6660333.0,6660333.0,0.0
1982,84,The Last Unicorn,6457117.0,6455330.0,0.0
1982,85,The Soldier,6328816.0,6328816.0,0.0
1982,86,The Border,6118683.0,6118683.0,0.0
1982,87,Evil Under the Sun,6110000.0,6110000.0,0.0
1982,88,Partners,6062898.0,6062898.0,0.0
1982,89,Still of the Night,5979947.0,5979947.0,0.0
1982,90,The Last American Virgin,5829781.0,5829781.0,0.0
1982,91,Megaforce,5675599.0,5675599.0,0.0
1982,92,Personal Best,5672311.0,5672311.0,0.0
1982,93,Paradise,5588800.0,5588800.0,0.0
1982,94,Cannery Row,5301539.0,5301539.0,0.0
1982,95,Venom,5229643.0,5229643.0,0.0
1982,96,Inchon,5200986.0,5200986.0,0.0
1982,97,Heidi's Song,5124391.0,5124391.0,0.0
1982,98,Tempest,5005245.0,5005245.0,0.0
1982,99,Summer Lovers,4968000.0,4968000.0,0.0
1982,100,Honkytonk Man,4484991.0,4484991.0,0.0
1982,101,Jekyll and Hyde... Together Again,3792188.0,3792188.0,0.0
1982,102,Wrong Is Right,3583513.0,3583513.0,0.0
1982,103,Fighting Back,3355948.0,3355948.0,0.0
1982,104,Penitentiary II,3178542.0,3178542.0,0.0
1982,105,The Challenge,2977706.0,2977706.0,0.0
1982,106,Homework,2914328.0,2914328.0,0.0
1982,107,Jinxed!,2869638.0,2869638.0,0.0
1982,108,It Came from Hollywood,2573342.0,2573342.0,0.0
1982,109,A Stranger Is Watching,2519559.0,2519559.0,0.0
1982,110,A Little Sex,2370376.0,2370376.0,0.0
1982,111,"Yes, Giorgio",2279543.0,2279543.0,0.0
1982,112,Barbarosa,1736123.0,1736123.0,0.0
1982,113,"I, the Jury",1515578.0,1515578.0,0.0
1982,114,Endangered Species,1474249.0,1474249.0,0.0
1982,115,The Sender,1054328.0,1054328.0,0.0
1982,116,Lookin' to Get Out,946461.0,946461.0,0.0
1982,117,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",842145.0,840958.0,0.0
1982,118,The House Where Evil Dwells,667863.0,667863.0,0.0
1982,119,One from the Heart,659017.0,636796.0,21662.0
1982,120,The Weavers: Wasn't That a Time,524203.0,524203.0,0.0
1982,121,Monty Python Live at the Hollywood Bowl,327958.0,327958.0,0.0
1982,122,I'm Dancing as Fast as I Can,291390.0,291390.0,0.0
1982,123,Split Image,263635.0,263635.0,0.0
1982,124,Five Days One Summer,199078.0,199078.0,0.0
1982,125,The Escape Artist,143369.0,143369.0,0.0
1982,126,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,78350.0,78350.0,0.0
1982,127,Movie Madness,63405.0,63405.0,0.0
1982,128,White Dog,46509.0,46509.0,0.0
1982,129,Hammett,42914.0,42914.0,0.0
1982,130,"Ladies and Gentlemen, the Fabulous Stains",25728.0,25728.0,0.0
1982,131,Love & Money,14009.0,14009.0,0.0
1982,132,Parasite,2270.0,0.0,2270.0
1983,1,Star Wars: Episode VI - Return of the Jedi,252601637.0,252583617.0,18020.0
1983,2,Terms of Endearment,108423489.0,108423489.0,0.0
1983,3,Flashdance,92921203.0,92921203.0,0.0
1983,4,Trading Places,90404800.0,90404800.0,0.0
1983,5,Superman III,80250623.0,59950623.0,20300000.0
1983,6,WarGames,79567667.0,79567667.0,0.0
1983,7,Octopussy,67917359.0,67893619.0,23475.0
1983,8,Sudden Impact,67642693.0,67642693.0,0.0
1983,9,Staying Alive,64893329.0,64892670.0,0.0
1983,10,Mr. Mom,64783827.0,64783827.0,0.0
1983,11,Risky Business,63541777.0,63541777.0,0.0
1983,12,National Lampoon's Vacation,61399851.0,61399552.0,0.0
1983,13,The Big Chill,56342768.0,56342711.0,0.0
1983,14,Never Say Never Again,55433185.0,55432841.0,0.0
1983,15,Jaws 3-D,45517055.0,45517055.0,0.0
1983,16,Scarface,45233004.0,45227398.0,501.0
1983,17,Blue Thunder,42313354.0,42313354.0,0.0
1983,18,Yentl,40219251.0,40218899.0,0.0
1983,19,Silkwood,35616970.0,35615609.0,0.0
1983,20,Psycho II,34725614.0,34725000.0,0.0
1983,21,Porky's II: The Next Day,33759266.0,33759266.0,0.0
1983,22,Uncommon Valor,30503151.0,30503151.0,0.0
1983,23,Snow White and the Seven Dwarfs 1983 Re-release,30100000.0,30100000.0,0.0
1983,24,Never Cry Wolf,29600000.0,29600000.0,0.0
1983,25,Twilight Zone: The Movie,29450919.0,29450919.0,0.0
1983,26,Easy Money,29309766.0,29309766.0,0.0
1983,27,High Road to China,28445927.0,28445927.0,0.0
1983,28,The Outsiders,25713501.0,25697647.0,15854.0
1983,29,Spring Break,24071666.0,24071666.0,0.0
1983,30,Two of a Kind,23646952.0,23646952.0,0.0
1983,31,My Tutor,22587834.0,22587834.0,0.0
1983,32,Class,21667789.0,21667789.0,0.0
1983,33,The Right Stuff,21192102.0,21192102.0,0.0
1983,34,Cujo,21156152.0,21156152.0,0.0
1983,35,Christine,21019114.0,21017849.0,0.0
1983,36,The Rescuers 1983 Re-release,21000000.0,21000000.0,0.0
1983,37,The Dead Zone,20766616.0,20766616.0,0.0
1983,38,Breathless,19910002.0,19910002.0,0.0
1983,39,A Christmas Story,19295114.0,19294144.0,0.0
1983,40,Max Dugan Returns,17613720.0,17613720.0,0.0
1983,41,Valley Girl,17343596.0,17343596.0,0.0
1983,42,All the Right Moves,17233166.0,17233166.0,0.0
1983,43,Krull,16519460.0,16519460.0,0.0
1983,44,Spacehunter: Adventures in the Forbidden Zone,16478265.0,16478265.0,0.0
1983,45,Richard Pryor... Here and Now,16156776.0,16156776.0,0.0
1983,46,D.C. Cab,16134627.0,16134627.0,0.0
1983,47,Gorky Park,15856028.0,15856028.0,0.0
1983,48,Still Smokin,15543710.0,15543710.0,0.0
1983,49,Monty Python's the Meaning of Life,14929552.0,14929552.0,0.0
1983,50,Educating Rita,14648076.0,14648076.0,0.0
1983,51,Private School,14049540.0,14049540.0,0.0
1983,52,The Survivors,14000000.0,14000000.0,0.0
1983,53,The Entity,13277558.0,13277558.0,0.0
1983,54,Revenge of the Ninja,13168027.0,13168027.0,0.0
1983,55,To Be or Not to Be,13030214.0,13030214.0,0.0
1983,56,Stroker Ace,13000000.0,13000000.0,0.0
1983,57,Lone Wolf McQuade,12232628.0,12232628.0,0.0
1983,58,The Black Stallion Returns,12049108.0,12049108.0,0.0
1983,59,The Sword in the Stone,12000000.0,12000000.0,0.0
1983,60,Deathstalker,11919250.0,11919250.0,0.0
1983,61,Zelig,11798616.0,11798616.0,0.0
1983,62,The Lords of Discipline,11787127.0,11787127.0,0.0
1983,63,Raiders of the Lost Ark 1983 Re-release,11374454.0,11374454.0,0.0
1983,64,The Smurfs and the Magic Flute,11234220.0,11234220.0,0.0
1983,65,The Man Who Loved Women,10964231.0,10964231.0,0.0
1983,66,Hercules,10676194.0,10676194.0,0.0
1983,67,The House on Sorority Row,10604986.0,10604986.0,0.0
1983,68,Doctor Detroit,10375893.0,10375893.0,0.0
1983,69,Deal of the Century,10369581.0,10369581.0,0.0
1983,70,The Man with Two Brains,10353438.0,10353438.0,0.0
1983,71,The Year of Living Dangerously,10278575.0,10278575.0,0.0
1983,72,Brainstorm,10219460.0,10219460.0,0.0
1983,73,Lovesick,10171304.0,10171304.0,0.0
1983,74,Without a Trace,9632062.0,9632062.0,0.0
1983,75,Bad Boys,9190819.0,9190819.0,0.0
1983,76,Rear Window 1983 Re-release,9084873.0,9084420.0,453.0
1983,77,Strange Brew,8571374.0,8571374.0,0.0
1983,78,Tender Mercies,8443124.0,8443124.0,0.0
1983,79,Something Wicked This Way Comes,8400000.0,8400000.0,0.0
1983,80,10 to Midnight,7175592.0,7175592.0,0.0
1983,81,Romantic Comedy,6857733.0,6857733.0,0.0
1983,82,Fanny and Alexander,6783901.0,6783304.0,0.0
1983,83,Nightmares,6670680.0,6670680.0,0.0
1983,84,The Golden Seal,6666725.0,6666725.0,0.0
1983,85,The Osterman Weekend,6486797.0,6486797.0,0.0
1983,86,Star 80,6472990.0,6472990.0,0.0
1983,87,The Sting II,6347072.0,6347072.0,0.0
1983,88,Amityville 3-D,6333135.0,6333135.0,0.0
1983,89,Chained Heat,6149983.0,6149983.0,0.0
1983,90,Beyond the Limit,5997566.0,5997566.0,0.0
1983,91,The Hunger,5982281.0,5979292.0,0.0
1983,92,Local Hero,5895761.0,5895761.0,0.0
1983,93,Porky's 1983 Re-release,5797190.0,5797190.0,0.0
1983,94,Under Fire,5696391.0,5696391.0,0.0
1983,95,Smokey and the Bandit Part 3,5678950.0,5678950.0,0.0
1983,96,A Night in Heaven,5563663.0,5563663.0,0.0
1983,97,The Star Chamber,5555305.0,5555305.0,0.0
1983,98,The Grey Fox,5516140.0,5516140.0,0.0
1983,99,Vertigo 1983 Re-release,5343461.0,5343461.0,0.0
1983,100,The Dresser,5310748.0,5310748.0,0.0
1983,101,Metalstorm: The Destruction of Jared-Syn,5301085.0,5301085.0,0.0
1983,102,Vigilante,5091888.0,5091888.0,0.0
1983,103,Eddie and the Cruisers,4786789.0,4786789.0,0.0
1983,104,Curse of the Pink Panther,4491986.0,4491986.0,0.0
1983,105,Mortuary,4319001.0,4319001.0,0.0
1983,106,Trenchcoat,4304286.0,4304286.0,0.0
1983,107,Yellowbeard,4300000.0,4300000.0,0.0
1983,108,The Keep,4219430.0,4218594.0,0.0
1983,109,Joysticks,3952448.0,3952448.0,0.0
1983,110,Let's Spend the Night Together,3821199.0,3821199.0,0.0
1983,111,La Traviata,3783329.0,3783329.0,0.0
1983,112,The Return of Martin Guerre,3704433.0,3704433.0,0.0
1983,113,Running Brave,3000000.0,3000000.0,0.0
1983,114,Yor: The Hunter from the Future,2810199.0,2810199.0,0.0
1983,115,The Final Option,2666873.0,2666873.0,0.0
1983,116,The Evil Dead,2661944.0,2400000.0,261944.0
1983,117,The King of Comedy,2537183.0,2536242.0,0.0
1983,118,Rumble Fish,2494480.0,2494480.0,0.0
1983,119,The Man Who Wasn't There,2443487.0,2443487.0,0.0
1983,120,Table for Five,2439705.0,2439705.0,0.0
1983,121,Tough Enough,2433722.0,2433722.0,0.0
1983,122,"Man, Woman and Child",2314561.0,2314561.0,0.0
1983,123,Merry Christmas Mr. Lawrence,2307000.0,2306560.0,0.0
1983,124,The Draughtsman's Contract,2283233.0,2256246.0,26987.0
1983,125,The Night of the Shooting Stars,2251121.0,2251121.0,0.0
1983,126,Videodrome,2123989.0,2120439.0,1498.0
1983,127,Friday the 13th: Part 3 1983 Re-release,2108548.0,2108548.0,0.0
1983,128,Screwballs,2082215.0,2082215.0,0.0
1983,129,Testament,2044892.0,2044892.0,0.0
1983,130,Pieces,2032311.0,2032311.0,0.0
1983,131,Savage Islands,1963756.0,1963756.0,0.0
1983,132,Baby It's You,1867792.0,1867792.0,0.0
1983,133,Heat and Dust,1741435.0,1741435.0,0.0
1983,134,Koyaanisqatsi,1725068.0,1723872.0,0.0
1983,135,Stryker,1723487.0,1723487.0,0.0
1983,136,Get Crazy,1645711.0,1645711.0,0.0
1983,137,Lianna,1530839.0,1530839.0,0.0
1983,138,Strange Invaders,1362303.0,1362303.0,0.0
1983,139,Losin' It,1246141.0,1246141.0,0.0
1983,140,The Lonely Lady,1223200.0,1223200.0,0.0
1983,141,Possession,1121318.0,1113538.0,0.0
1983,142,"Say Amen, Somebody",1108299.0,1108299.0,0.0
1983,143,Of Unknown Origin,1080470.0,1080470.0,0.0
1983,144,Getting It On,975414.0,975414.0,0.0
1983,145,Rocky III 1983 Re-release,902228.0,902228.0,0.0
1983,146,American Playhouse: The Ballad of Gregorio Cortez,804963.0,804963.0,0.0
1983,147,Lonely Hearts,777087.0,777087.0,0.0
1983,148,Fire and Ice,760883.0,760883.0,0.0
1983,149,The Pirates of Penzance,694497.0,694497.0,0.0
1983,150,Daniel,687475.0,687475.0,0.0
1983,151,Poltergeist 1983 Re-release,536108.0,536108.0,0.0
1983,152,Streamers,378452.0,378452.0,0.0
1983,153,Britannia Hospital,375713.0,375713.0,0.0
1983,154,Boarding School,306061.0,306061.0,0.0
1983,155,Heart Like a Wheel,272278.0,272278.0,0.0
1983,156,Puberty Blues,237286.0,237000.0,0.0
1983,157,The Girl with the Red Hair,39001.0,39001.0,0.0
1983,158,Rock & Rule,30379.0,30379.0,0.0
1983,159,In the White City,2540.0,0.0,2540.0
1984,1,Beverly Hills Cop,234760538.0,234760478.0,0.0
1984,2,Ghostbusters,229379484.0,229242989.0,122597.0
1984,3,Indiana Jones and the Temple of Doom,179877399.0,179870271.0,0.0
1984,4,Gremlins,159694371.0,148168459.0,11519905.0
1984,5,The Karate Kid,90828635.0,90815558.0,0.0
1984,6,Police Academy,81198894.0,81198894.0,0.0
1984,7,Footloose,80039563.0,80035402.0,0.0
1984,8,Romancing the Stone,76574562.0,76572238.0,137.0
1984,9,Star Trek III: The Search for Spock,76551989.0,76471046.0,80943.0
1984,10,Splash,69821334.0,69821334.0,0.0
1984,11,Purple Rain,68400971.0,68392977.0,0.0
1984,12,Amadeus,51571889.0,51564280.0,0.0
1984,13,Tightrope,48143579.0,48143579.0,0.0
1984,14,The Natural,47951979.0,47951979.0,0.0
1984,15,"Greystoke: The Legend of Tarzan, Lord of the Apes",45858563.0,45858563.0,0.0
1984,16,Revenge of the Nerds,40874452.0,40874452.0,0.0
1984,17,2010: The Year We Make Contact,40400657.0,40400657.0,0.0
1984,18,Breakin',38682707.0,38682707.0,0.0
1984,19,Bachelor Party,38435947.0,38435947.0,0.0
1984,20,The Terminator,38384897.0,38371200.0,411.0
1984,21,Red Dawn,38376497.0,38376497.0,0.0
1984,22,City Heat,38348988.0,38348988.0,0.0
1984,23,All of Me,36403064.0,36403064.0,0.0
1984,24,Places in the Heart,34901614.0,34901614.0,0.0
1984,25,The Killing Fields,34700291.0,34700291.0,0.0
1984,26,A Passage to India,32992271.0,27187653.0,5804618.0
1984,27,Friday the 13th: The Final Chapter,32982894.0,32980880.0,0.0
1984,28,Dune,31443536.0,31439560.0,1175.0
1984,29,Conan the Destroyer,31042035.0,31042035.0,0.0
1984,30,The Gods Must Be Crazy,30031783.0,30031783.0,0.0
1984,31,Starman,28744356.0,28744356.0,0.0
1984,32,The Last Starfighter,28735229.0,28733290.0,0.0
1984,33,Cannonball Run II,28078073.0,28078073.0,0.0
1984,34,Teachers,27774237.0,27774237.0,0.0
1984,35,Pinocchio 1984 Re-release,26414038.0,26414038.0,0.0
1984,36,Protocol,26186631.0,26186631.0,0.0
1984,37,Micki + Maude,26080861.0,26080861.0,0.0
1984,38,The Cotton Club,25928721.0,25928721.0,0.0
1984,39,The Muppets Take Manhattan,25535829.0,25534703.0,0.0
1984,40,A Nightmare on Elm Street,25517351.0,25504513.0,0.0
1984,41,The Woman in Red,25349388.0,25308147.0,41241.0
1984,42,Moscow on the Hudson,25068724.0,25068724.0,0.0
1984,43,The Flamingo Kid,23859382.0,23859382.0,0.0
1984,44,Sixteen Candles,23686027.0,23686027.0,0.0
1984,45,The Jungle Book 1984 Re-release,23456945.0,23456945.0,0.0
1984,46,Missing in Action,22812411.0,22812411.0,0.0
1984,47,A Soldier's Story,21821347.0,21821347.0,0.0
1984,48,Against All Odds,21689062.0,21689062.0,0.0
1984,49,"Oh, God! You Devil",21538850.0,21538850.0,0.0
1984,50,Rhinestone,21435321.0,21435321.0,0.0
1984,51,Weekend Pass,21058033.0,21058033.0,0.0
1984,52,Top Secret!,20458340.0,20458340.0,0.0
1984,53,Hot Dog... The Movie,20307325.0,20307325.0,0.0
1984,54,The NeverEnding Story,20166141.0,20158808.0,0.0
1984,55,Unfaithfully Yours,19928200.0,19928200.0,0.0
1984,56,Best Defense,19265302.0,19265302.0,0.0
1984,57,Blame It on Rio,18644570.0,18644570.0,0.0
1984,58,Lassiter,17513452.0,17513452.0,0.0
1984,59,Angel,17488564.0,17488564.0,0.0
1984,60,Johnny Dangerously,17124395.0,17124395.0,0.0
1984,61,Firestarter,17080167.0,17080167.0,0.0
1984,62,Beat Street,16596523.0,16595791.0,0.0
1984,63,Breakin' 2: Electric Boogaloo,15101131.0,15101131.0,0.0
1984,64,Children of the Corn,14568989.0,14568989.0,0.0
1984,65,Night of the Comet,14418922.0,14418922.0,0.0
1984,66,Supergirl,14296438.0,14296438.0,0.0
1984,67,The Ice Pirates,14255801.0,14255801.0,0.0
1984,68,The Evil That Men Do,13102025.0,13102025.0,0.0
1984,69,Irreconcilable Differences,12414210.0,12414210.0,0.0
1984,70,Dreamscape,12145169.0,12145169.0,0.0
1984,71,Up the Creek,11708269.0,11708269.0,0.0
1984,72,The River,11489982.0,11489982.0,0.0
1984,73,Tank,11302884.0,11302884.0,0.0
1984,74,Falling in Love,11129057.0,11129057.0,0.0
1984,75,Hard to Hold,11113806.0,11113806.0,0.0
1984,76,The Wild Life,11020375.0,11020375.0,0.0
1984,77,Broadway Danny Rose,10600497.0,10600497.0,0.0
1984,78,Where the Boys Are,10530000.0,10530000.0,0.0
1984,79,Thief of Hearts,10435015.0,10435015.0,0.0
1984,80,Terror in the Aisles,10004817.0,10004817.0,0.0
1984,81,Cloak and Dagger,9719952.0,9719952.0,0.0
1984,82,Country,9640000.0,9640000.0,0.0
1984,83,Bolero,8914881.0,8914881.0,0.0
1984,84,Body Double,8803117.0,8801940.0,0.0
1984,85,Oxford Blues,8793152.0,8793152.0,0.0
1984,86,The Bounty,8613462.0,8613462.0,0.0
1984,87,1984,8431544.0,8430492.0,0.0
1984,88,Reckless,8289916.0,8289916.0,0.0
1984,89,The Philadelphia Experiment,8103330.0,8103330.0,0.0
1984,90,Streets of Fire,8090130.0,8089290.0,0.0
1984,91,Just the Way You Are,7889694.0,7889694.0,0.0
1984,92,The Little Drummer Girl,7828841.0,7828841.0,0.0
1984,93,Ninja III: The Domination,7610785.0,7610785.0,0.0
1984,94,Iceman,7343032.0,7343032.0,0.0
1984,95,Hardbodies,7121719.0,7121719.0,0.0
1984,96,Alphabet City,7035585.0,7035585.0,0.0
1984,97,The Pope of Greenwich Village,6836201.0,6836201.0,0.0
1984,98,Runaway,6770587.0,6770587.0,0.0
1984,99,Swing Shift,6650206.0,6650206.0,0.0
1984,100,The Razor's Edge,6551987.0,6551987.0,0.0
1984,101,The Adventures of Buckaroo Banzai Across the 8th Dimension,6254148.0,6254148.0,0.0
1984,102,Firstborn,6250994.0,6250994.0,0.0
1984,103,Racing with the Moon,6045647.0,6045647.0,0.0
1984,104,Sheena,5778353.0,5778353.0,0.0
1984,105,The Lonely Guy,5718573.0,5718573.0,0.0
1984,106,Stop Making Sense,5438547.0,4949438.0,489109.0
1984,107,Meatballs Part II,5410972.0,5410972.0,0.0
1984,108,Once Upon a Time in America,5324029.0,5321508.0,1481.0
1984,109,Love Letters,5269990.0,5269990.0,0.0
1984,110,The Hotel New Hampshire,5142858.0,5142858.0,0.0
1984,111,American Dreamer,5021751.0,5021751.0,0.0
1984,112,No Small Affair,4994094.0,4994094.0,0.0
1984,113,Harry & Son,4864980.0,4864980.0,0.0
1984,114,"Grandview, U.S.A.",4743119.0,4743119.0,0.0
1984,115,C.H.U.D.,4654423.0,4654423.0,0.0
1984,116,Making the Grade,4561346.0,4561346.0,0.0
1984,117,This Is Spinal Tap,4492587.0,4491645.0,0.0
1984,118,Joy of Sex,4463841.0,4463841.0,0.0
1984,119,Mrs. Soffel,4385312.0,4385312.0,0.0
1984,120,Until September,4239154.0,4239154.0,0.0
1984,121,Pete's Dragon 1984 Re-release,4100000.0,4100000.0,0.0
1984,122,Entre Nous,3974975.0,3974975.0,0.0
1984,123,Flashpoint,3854833.0,3854833.0,0.0
1984,124,Cheech & Chong's: The Corsican Brothers,3772785.0,3772785.0,0.0
1984,125,Exterminator 2,3739406.0,3739406.0,0.0
1984,126,The Brother from Another Planet,3677209.0,3677209.0,0.0
1984,127,"Careful, He Might Hear You",2938179.0,2938179.0,0.0
1984,128,Crimes of Passion,2912945.0,2912945.0,0.0
1984,129,The Warrior and the Sorceress,2886225.0,2886225.0,0.0
1984,130,Phar Lap,2878404.0,2878404.0,0.0
1984,131,Impulse,2773433.0,2773433.0,0.0
1984,132,The Bear,2687148.0,2687148.0,0.0
1984,133,Under the Volcano,2556800.0,2556800.0,0.0
1984,134,"Silent Night, Deadly Night",2491460.0,2491460.0,0.0
1984,135,Choose Me,2490233.0,2490233.0,0.0
1984,136,Stranger Than Paradise,2454393.0,2436000.0,18363.0
1984,137,A Sunday in the Country,2411143.0,2411143.0,0.0
1984,138,"Paris, Texas",2352174.0,2181987.0,170187.0
1984,139,Electric Dreams,2193612.0,2193612.0,0.0
1984,140,Purple Hearts,2075282.0,2075282.0,0.0
1984,141,The Buddy System,1820049.0,1820049.0,0.0
1984,142,Body Rock,1689501.0,1689501.0,0.0
1984,143,Misunderstood,1525532.0,1525532.0,0.0
1984,144,Garbo Talks,1493782.0,1493782.0,0.0
1984,145,Finders Keepers,1467396.0,1467396.0,0.0
1984,146,Birdy,1455045.0,1455045.0,0.0
1984,147,Sahara,1402962.0,1402962.0,0.0
1984,148,Gabriela,1318839.0,1318839.0,0.0
1984,149,A Christmas Story 1984 Re-release,1311065.0,1311065.0,0.0
1984,150,The River Rat,1142944.0,1142944.0,0.0
1984,151,Mike's Murder,1059966.0,1059966.0,0.0
1984,152,Comfort and Joy,1057368.0,1057368.0,0.0
1984,153,The Bostonians,1009700.0,1009700.0,0.0
1984,154,The Power,929162.0,929162.0,0.0
1984,155,Songwriter,865915.0,865915.0,0.0
1984,156,Scandalous,526805.0,526805.0,0.0
1984,157,Windy City,343890.0,343890.0,0.0
1984,158,The Stone Boy,261033.0,261033.0,0.0
1984,159,Champions,200498.0,200498.0,0.0
1984,160,Razorback,150140.0,150140.0,0.0
1984,161,Heartbreakers,148750.0,148750.0,0.0
1984,162,Repo Man,129681.0,129000.0,0.0
1984,163,Crackers,129268.0,129268.0,0.0
1984,164,Eureka,123572.0,123572.0,0.0
1984,165,Slayground,108128.0,108128.0,0.0
1985,1,Out of Africa,225526205.0,87071205.0,138455000.0
1985,2,Back to the Future,223819255.0,212326307.0,11488299.0
1985,3,Rambo: First Blood Part II,150415432.0,150415432.0,0.0
1985,4,Rocky IV,127894387.0,127873716.0,17637.0
1985,5,The Color Purple,94175854.0,94175854.0,0.0
1985,6,Cocoon,76113124.0,76113124.0,0.0
1985,7,The Jewel of the Nile,75973200.0,75973200.0,0.0
1985,8,Witness,68706993.0,68706993.0,0.0
1985,9,The Goonies,61425407.0,61389680.0,2770.0
1985,10,Spies Like Us,60088980.0,60088980.0,0.0
1985,11,Police Academy 2: Their First Assignment,55600000.0,55600000.0,0.0
1985,12,Fletch,50612888.0,50612888.0,0.0
1985,13,A View to a Kill,50328158.0,50327960.0,0.0
1985,14,National Lampoon's European Vacation,49364621.0,49364621.0,0.0
1985,15,Mask,48230162.0,48230162.0,0.0
1985,16,The Breakfast Club,45879065.0,45875171.0,0.0
1985,17,White Nights,42160849.0,42160849.0,0.0
1985,18,Pale Rider,41410568.0,41410568.0,0.0
1985,19,Pee-wee's Big Adventure,40941948.0,40940662.0,0.0
1985,20,Brewster's Millions,40833132.0,40833132.0,0.0
1985,21,E.T. the Extra-Terrestrial 1985 Re-release,40607502.0,40607502.0,0.0
1985,22,Jagged Edge,40491165.0,40491165.0,0.0
1985,23,St. Elmo's Fire,37803872.0,37803872.0,0.0
1985,24,Mad Max Beyond Thunderdome,36230925.0,36230219.0,0.0
1985,25,Commando,35104722.0,35100000.0,0.0
